0.5	1.0543178690043158e-9	2.895372686614797e-10
1.0	1.0718545093345435e-8	1.3330051191100046e-9
1.5	8.595310914989027e-5	8.583057957962433e-5
2.0	0.00010640598106005501	0.00010480598430441282
2.5	0.0001170094994633738	0.00010646793693223867
3.0	0.0001186382757781656	0.0001064772223615484
3.5	0.00011904625375760947	0.00010639441061016783
4.0	0.00011911832750028665	0.000106323903517362
4.5	0.0001191615476670208	0.00010626101172883899
5.0	0.00011921363911744252	0.00010620041979497217
5.5	0.00011928036346198647	0.00010614043750962629
6.0	0.00011936291140193984	0.00010608061185183256
6.5	0.00011946156637496079	0.0001060208272641664
7.0	0.00011957639836768283	0.00010596105486428645
7.5	0.00011970742470833336	0.00010590128751922081
8.0	0.0001198546496644524	0.00010584152348468849
8.5	0.0001200180742802665	0.00010578176233966918
9.0	0.00012019769880975074	0.00010572200398579737
9.5	0.00012039352331438289	0.00010566224840296822
10.0	0.0001206055478089434	0.0001056024955899024
10.5	0.00012083377229697721	0.00010554274554987523
11.0	0.00012107819677936339	0.00010548299828728972
11.5	0.0001213388212562761	0.00010542325380675805
12.0	0.00012161564572776696	0.00010536351211299544
12.5	0.0001219086701938733	0.00010530377321076698
13.0	0.0001222178946545585	0.00010524403710479147
13.5	0.00012254331910980222	0.00010518430379981372
14.0	0.00012288494355963738	0.00010512457330064039
14.5	0.00012324276800408909	0.00010506484561208268
15.0	0.00012361679244315632	0.00010500512073893425
15.5	0.00012400701687681397	0.00010494539868597389
16.0	0.00012441344130506305	0.00010488567945801514
16.5	0.00012483606572793725	0.00010482596305991887
17.0	0.0001252748901454008	0.00010476624949648942
17.5	0.00012572991455746686	0.00010470653877258831
18.0	0.00012620113896414558	0.00010464683089308661
18.5	0.00012668856336541374	0.00010458712586283204
19.0	0.00012719218776129497	0.00010452742368673444
19.5	0.00012771201215176935	0.00010446772436966926
20.0	0.00012824803653678832	0.00010440802791649344
20.5	0.00012880026091638473	0.00010434833433215476
21.0	0.00012936868529055538	0.00010428864362157702
21.5	0.00012995330965932618	0.00010422895578971805
22.0	0.00013055413402271083	0.00010416927084153792
22.5	0.00013117115838068497	0.00010410958878197221
23.0	0.00013180438273327635	0.00010404990961602002
23.5	0.0001324538070804809	0.0001039902333486642
24.0	0.0001331194314222904	0.00010393055998489379
24.5	0.00013380125575871321	0.0001038708895297238
25.0	0.00013449928008971062	0.00010381122198813001
25.5	0.00013521350441530759	0.00010375155736516451
26.0	0.0001359439287355043	0.0001036918956658609
26.5	0.00013669055305028221	0.00010363223689525005
27.0	0.0001374533773596748	0.00010357258105842397
27.5	0.00013823240166361517	0.00010351292816038738
28.0	0.00013902762596215888	0.00010345327820627239
28.5	0.00013983905025533052	0.00010339363120119116
29.0	0.0001406666745430997	0.00010333398715021999
29.5	0.00014151049882549577	0.00010327434605851236
30.0	0.00014237052310248633	0.00010321470793117266
30.5	0.00014324674737406504	0.00010315507277334614
31.0	0.00014413917164024474	0.00010309544059020373
31.5	0.0001450477959009895	0.00010303581138687813
32.0	0.00014597262015633012	0.00010297618516858027
32.5	0.00014691364440624425	0.00010291656194047633
33.0	0.00014787086865077369	0.00010285694170780682
33.5	0.00014884429288985633	0.00010279732447572225
34.0	0.00014983391712345182	0.00010273771024940562
34.5	0.00015083974135164264	0.00010267809903417182
35.0	0.00015186176557441803	0.00010261849083524949
35.5	0.00015289998979179409	0.00010255888565790094
36.0	0.00015395441400379821	0.00010249928350741501
36.5	0.0001550250382104091	0.00010243968438904548
37.0	0.0001561118624116534	0.00010238008830811897
37.5	0.00015721488660750953	0.0001023204952699179
38.0	0.00015833411079798618	0.00010226090527976531
38.5	0.00015946953498312545	0.00010220131834303139
39.0	0.00016062115916285177	0.00010214173446499443
39.5	0.0001617889833372078	0.00010208215365105964
40.0	0.00016297300750615118	0.0001020225759065655
40.5	0.00016417323166963095	0.0001019630012368581
41.0	0.00016538965582769946	0.00010190342964739027
41.5	0.00016662227998031498	0.00010184386114352732
42.0	0.0001678711041275552	0.00010178429573076117
42.5	0.00016913612826939046	0.00010172473341448896
43.0	0.00017041735240582706	0.00010166517420014469
43.5	0.00017171477653689008	0.00010160561809318677
44.0	0.0001730284006625557	0.00010154606509905574
44.5	0.00017435822478286553	0.00010148651522327284
45.0	0.000175704248897763	0.00010142696847128865
45.5	0.00017706647300727026	0.00010136742484864244
46.0	0.00017844489711132974	0.00010130788436080611
46.5	0.00017983952120991634	0.00010124834701327955
47.0	0.00018125034530308266	0.00010118881281165557
47.5	0.00018267736939081577	0.00010112928176147987
48.0	0.00018412059347315665	0.00010106975386837085
48.5	0.00018558001755005857	0.00010101022913786248
49.0	0.00018705564162154633	0.00010095070757557574
49.5	0.0001885474656876155	0.00010089118918711052
50.0	0.0001900554897482695	0.00010083167397807739
50.5	0.00019157971380354342	0.00010077216195413754
51.0	0.00019312013785339994	0.00010071265312089982
51.5	0.00019467676189791576	0.0001006531474841028
52.0	0.00019624958593704182	0.00010059364504935603
52.5	0.00019783860997079486	0.00010053414582234459
53.0	0.00019944383399914334	0.0001004746498087304
53.5	0.00020106525802210084	0.00010041515701425706
54.0	0.00020270288203968453	0.00010035566744467556
54.5	0.00020435670605185147	0.00010029618110568464
55.0	0.00020602673005864076	0.00010023669800308325
55.5	0.00020771295406000548	0.0001001772181425935
56.0	0.0002094153780559759	0.00010011774153002391
56.5	0.00021113400204654742	0.00010005826817114767
57.0	0.00021286882603174863	9.999879807177223e-5
57.5	0.00021461985001160772	9.993933123773598e-5
58.0	0.0002163870739860645	9.987986767482358e-5
58.5	0.00021817049795509847	9.982040738889118e-5
59.0	0.00021997012191864027	9.976095038575418e-5
59.5	0.00022178594587675014	9.970149667136736e-5
60.0	0.0002236179698293894	9.964204625159312e-5
60.5	0.0002254661937765939	9.958259913235635e-5
61.0	0.0002273306177183901	9.952315531960245e-5
61.5	0.00022921124165472553	9.946371481920648e-5
62.0	0.00023110806558563997	9.940427763712821e-5
62.5	0.00023302108951112082	9.934484377929642e-5
63.0	0.0002349503134312466	9.928541325172503e-5
63.5	0.00023689573734598694	9.922598606034938e-5
64.0	0.00023885736125536948	9.916656221120231e-5
64.5	0.00024083518515935484	9.910714171025094e-5
65.0	0.00024282920905795797	9.904772456352374e-5
65.5	0.00024483943295122105	9.898831077709619e-5
66.0	0.0002468658568391209	9.892890035700377e-5
66.5	0.0002489084807216552	9.886949330934231e-5
67.0	0.0002509673045987921	9.881008964016194e-5
67.5	0.000253042328470561	9.875068935560068e-5
68.0	0.0002551335523368897	9.869129246172173e-5
68.5	0.00025724097619780233	9.863189896469806e-5
69.0	0.0002593646000532773	9.857250887063193e-5
69.5	0.0002615044239033643	9.851312218570503e-5
70.0	0.00026366044774803486	9.84537389160521e-5
70.5	0.00026583267158726277	9.839435906784705e-5
71.0	0.00026802109542106007	9.833498264731753e-5
71.5	0.00027022571924943065	9.827560966067155e-5
72.0	0.0002724465430723883	9.821624011415853e-5
72.5	0.00027468356688988997	9.815687401399215e-5
73.0	0.0002769367907019729	9.809751136646247e-5
73.5	0.0002792062145086031	9.803815217780101e-5
74.0	0.0002814918383098391	9.797879645434245e-5
74.5	0.0002837936621056541	9.791944420233264e-5
75.0	0.00028611168589612475	9.786009542813842e-5
75.5	0.00028844590968122214	9.78007501380554e-5
76.0	0.00029079633346095114	9.774140833842427e-5
76.5	0.00029316295723529507	9.768207003559641e-5
77.0	0.00029554578100428856	9.762273523598163e-5
77.5	0.0002979448047679063	9.756340394596662e-5
78.0	0.0003003600285261121	9.750407617195325e-5
78.5	0.0003027914522788994	9.744475192037819e-5
79.0	0.0003052390760262463	9.738543119767264e-5
79.5	0.00030770289976820106	9.732611401035104e-5
80.0	0.00031018292350472613	9.726680036480363e-5
80.5	0.0003126791472359069	9.72074902675445e-5
81.0	0.0003151915709616819	9.714818372500073e-5
81.5	0.0003177201946820567	9.708888074371489e-5
82.0	0.00032026501839698004	9.702958133018936e-5
82.5	0.0003228260421065375	9.697028549104926e-5
83.0	0.0003254032658106445	9.69109932328081e-5
83.5	0.00032799668950932084	9.68517045620874e-5
84.0	0.00033060631320253086	9.679241948543608e-5
84.5	0.00033323213689035196	9.673313800950673e-5
85.0	0.0003358741605727294	9.667386014087171e-5
85.5	0.00033853238424971446	9.661458588621292e-5
86.0	0.0003412068079213202	9.655531525216193e-5
86.5	0.00034389743158759386	9.649604824541128e-5
87.0	0.0003466042552484294	9.643678487259187e-5
87.5	0.0003493272789038155	9.63775251404381e-5
88.0	0.0003520665025537663	9.631826905568181e-5
88.5	0.00035482192619838075	9.625901662509732e-5
89.0	0.0003575935498376175	9.61997678554285e-5
89.5	0.00036038137347143184	9.614052275341088e-5
