index,ratio,dphi,int_ss,pur_ss,ent_ss,ent_S_ss,ent_D_ss,0,1,2,3,4,5,6
0,0.0,0.0,3.803101556049686e-15,1.0000000000000004,2.5965026731169716e-14,2.348636794853927e-15,2.372196840427766e-15
1,0.0,0.06346651825433926,2.0191969293328337e-14,1.0000000000000004,5.194266473008414e-14,1.965718913349932e-15,1.2796910708756825e-14
2,0.0,0.12693303650867852,9.19421221923635e-15,0.9999999999999998,3.75903570790479e-14,1.0182540710811254e-14,1.102854997632199e-14
3,0.0,0.1903995547630178,2.0010501594722867e-14,1.0000000000000013,2.586277460942428e-14,1.682502980078833e-15,1.9045475850038644e-15
4,0.0,0.25386607301735703,1.451333731755785e-14,0.9999999999999989,5.1314598541473005e-14,2.850412683666125e-14,2.0200184765351402e-14
5,0.0,0.3173325912716963,7.573356948625832e-15,1.0000000000000009,3.2809062241211747e-14,2.1265921899288957e-15,2.1265921899288957e-15
6,0.0,0.3807991095260356,3.283279813391578e-15,1.0,3.358610891686941e-14,2.5706813997789584e-15,5.211227610906657e-15
7,0.0,0.4442656277803748,7.544165045836231e-15,1.0000000000000004,2.895081906947986e-14,2.348636794853927e-15,2.1265921899288957e-15
8,0.0,0.5077321460347141,9.888916486730817e-15,0.9999999999999996,7.978276827108635e-14,1.682502980078833e-15,3.885147004471523e-14
9,0.0,0.5711986642890533,2.167768912792684e-14,0.9999999999999982,7.472136199410699e-14,4.085156217514e-14,3.299456367217224e-14
10,0.0,0.6346651825433925,3.9799932130660835e-14,0.9999999999999971,9.700601689752453e-14,6.694824331388249e-14,5.237506142685285e-14
11,0.0,0.6981317007977318,5.134920638242454e-16,0.9999999999999996,5.294736538398176e-14,9.014969183396591e-15,1.1209489362793436e-14
12,0.0,0.7615982190520711,1.845404909693311e-14,0.9999999999999982,7.672274597601151e-14,3.507467260938498e-14,3.194028885602374e-14
13,0.0,0.8250647373064104,5.51419838904446e-15,1.0000000000000004,3.209133801398488e-14,1.9045475850038644e-15,4.953423794211109e-15
14,0.0,0.8885312555607496,4.883285968231311e-15,1.0,2.9285508824235594e-14,6.607496379024716e-15,6.4005640108581885e-15
15,0.0,0.9519977738150889,1.1522666708338683e-15,1.0,3.779284235780572e-14,8.156341905261624e-15,1.5964110189308625e-14
16,0.0,1.0154642920694281,6.955419445070552e-15,0.9999999999999993,4.3054240141968215e-14,1.3905923954435586e-14,1.2039286297774047e-14
17,0.0,1.0789308103237674,2.044059136078466e-14,0.9999999999999991,6.936103150930297e-14,3.721992163958112e-14,2.579023358113273e-14
18,0.0,1.1423973285781066,1.5788624182510474e-15,1.0,4.0793840092151505e-14,2.1265921899288957e-15,1.3462252994157559e-14
19,0.0,1.2058638468324459,1.20358591108813e-14,0.9999999999999987,7.152327445183474e-14,2.1265921899288957e-15,2.5349705848095562e-14
20,0.0,1.269330365086785,1.7139746999542547e-14,0.9999999999999993,5.4714421165821144e-14,3.499956446135999e-14,1.5380418834251015e-14
21,0.0,1.3327968833411243,1.138121421059323e-14,1.0000000000000018,3.352050277938791e-14,1.9045475850038644e-15,1.6004581618677733e-15
22,0.0,1.3962634015954636,5.649429097935974e-15,0.9999999999999998,3.946696290925809e-14,1.458264622718921e-14,1.3453794110849514e-14
23,0.0,1.4597299198498028,4.018039346180743e-15,1.0000000000000004,2.959332683710785e-14,2.33005192528997e-15,3.862412130407727e-15
24,0.0,1.5231964381041423,6.6622819467862685e-15,0.999999999999998,7.250735120398326e-14,1.3679827364386923e-14,5.036347907095638e-14
25,0.0,1.5866629563584815,4.501252335671517e-15,0.9999999999999996,4.1859472022653666e-14,1.5279066939527996e-14,1.1697732095537898e-14
26,0.0,1.6501294746128208,1.6094515008645015e-15,1.0,2.5819336061603938e-14,4.621817031469908e-15,4.0469183939885e-15
27,0.0,1.71359599286716,6.20106135923496e-15,1.0,2.299237476803908e-14,2.348636794853927e-15,2.6181238978281276e-15
28,0.0,1.7770625111214993,2.7148477631927697e-15,1.0,3.8556678667737284e-14,1.4468762144730047e-14,1.0297048277112017e-14
29,0.0,1.8405290293758385,5.015147350380459e-15,0.9999999999999991,4.493288446078727e-14,1.2970698554901487e-14,2.5134290452037153e-14
30,0.0,1.9039955476301778,2.3405377535843713e-14,1.0000000000000013,2.878751269920565e-14,1.682502980078833e-15,1.9045475850038644e-15
31,0.0,1.967462065884517,2.3331265797075077e-14,0.9999999999999978,9.242356100427558e-14,5.024766328153244e-14,3.2969399966873734e-14
32,0.0,2.0309285841388562,7.552753890315009e-15,0.9999999999999993,5.726084455382702e-14,3.95099238914833e-15,1.599453343548499e-14
33,0.0,2.0943951023931957,3.0297303255595757e-15,1.0,2.734603366091897e-14,2.348636794853927e-15,2.7548134781108127e-15
34,0.0,2.1578616206475347,1.11703948513844e-14,1.0,6.59861115389989e-14,2.4511717074887166e-14,2.0784123256722078e-14
35,0.0,2.221328138901874,1.3209952875287603e-15,1.0000000000000009,3.738276612351319e-14,5.228060483619612e-15,1.682502980078833e-15
36,0.0,2.284794657156213,8.280062338972102e-15,1.0000000000000009,3.653678801934778e-14,2.348636794853927e-15,5.857760222289655e-15
37,0.0,2.3482611754105527,6.7567243660511365e-15,0.9999999999999998,4.673435589727056e-14,1.2277943676698144e-14,1.4395382156117443e-14
38,0.0,2.4117276936648917,2.225355796392675e-14,1.0000000000000022,4.5601031930165886e-14,6.951750129124418e-15,1.23841377022877e-15
39,0.0,2.475194211919231,5.3932626046688156e-15,0.9999999999999996,5.95993281170938e-14,1.0650141672473157e-14,2.210878922896207e-14
