#w/w_c	av_FI_rate	std	
0.2	2.1049619666881028	0.09786650343140463
0.6	17.609508110734872	 0.7939503101690337
1.0	39.008446670180795	1.767598756758591
1.4	57.35338262694013	2.8820511940469227
1.8	46.744335400109016	2.2643996250638487
2.2	41.08377851920897	2.2583053991088033
2.6	39.52568561871261	2.2527005129007627
