#w/w_c	av_FI_rate	std	
0.2	19.864101618071192	0.9303490126892632
0.6	162.24580039802157	7.347737892543375	
1.0	560.6369087709954	27.012880226828234
1.4	348.8741217422251	16.07343374777875
1.8	325.72904181345297	15.295014953066625
2.2	317.96800443384984	15.943951597994658
2.6	284.6747222801677	13.014915955328263
